timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,threat
2026-05-17 12:58:54.508349,192.168.1.3,239.255.255.250,UDP,342,48657,1900,Suspicious
2026-05-17 12:58:54.547010,192.168.1.3,239.255.255.250,UDP,354,48657,1900,Suspicious
2026-05-17 12:58:54.593937,192.168.1.3,239.255.255.250,UDP,352,48657,1900,Suspicious
2026-05-17 12:58:54.789484,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:58:55.007155,192.168.1.7,142.250.183.234,UDP,71,54539,443,Normal
2026-05-17 12:58:55.086635,192.168.1.7,20.135.4.166,TCP,54,57140,443,Normal
2026-05-17 12:58:55.118997,192.168.1.7,20.209.184.129,TCP,54,56865,443,Normal
2026-05-17 12:58:55.147946,142.250.183.234,192.168.1.7,UDP,71,443,54539,Normal
2026-05-17 12:58:55.323783,192.168.1.7,216.239.34.223,TCP,66,55270,443,Normal
2026-05-17 12:58:55.357970,216.239.34.223,192.168.1.7,TCP,70,443,55270,Normal
2026-05-17 12:58:55.382109,192.168.1.7,216.239.34.223,TCP,54,55270,443,Normal
2026-05-17 12:58:55.417950,20.135.4.166,192.168.1.7,TCP,54,443,57140,Normal
2026-05-17 12:58:55.459928,192.168.1.7,20.135.4.166,TCP,54,57140,443,Normal
2026-05-17 12:58:55.501051,20.209.184.129,192.168.1.7,TCP,54,443,56865,Normal
2026-05-17 12:58:55.547724,192.168.1.7,20.209.184.129,TCP,54,56865,443,Normal
2026-05-17 12:58:55.622182,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:58:55.666638,192.168.1.7,192.168.1.3,TCP,164,51490,8009,Suspicious
2026-05-17 12:58:55.713832,192.168.1.3,192.168.1.7,TCP,164,8009,51490,Suspicious
2026-05-17 12:58:55.751716,192.168.1.7,192.168.1.3,TCP,54,51490,8009,Normal
2026-05-17 12:58:56.105671,192.168.1.7,216.239.34.223,TCP,643,55270,443,Suspicious
2026-05-17 12:58:56.140800,216.239.34.223,192.168.1.7,TCP,58,443,55270,Normal
2026-05-17 12:58:56.175369,216.239.34.223,192.168.1.7,TCP,277,443,55270,Suspicious
2026-05-17 12:58:56.205230,192.168.1.7,216.239.34.223,TCP,54,55270,443,Normal
2026-05-17 12:58:56.391562,192.168.1.7,23.48.244.58,UDP,1292,52197,443,Suspicious
2026-05-17 12:58:56.436509,192.168.1.7,23.48.244.58,UDP,1292,52197,443,Suspicious
2026-05-17 12:58:56.468445,23.48.244.58,192.168.1.7,UDP,86,443,52197,Suspicious
2026-05-17 12:58:56.512684,23.48.244.58,192.168.1.7,UDP,1296,443,52197,Suspicious
2026-05-17 12:58:56.547370,23.48.244.58,192.168.1.7,UDP,1296,443,52197,Suspicious
2026-05-17 12:58:56.584777,23.48.244.58,192.168.1.7,UDP,307,443,52197,Suspicious
2026-05-17 12:58:56.636474,192.168.1.7,23.48.244.58,UDP,165,52197,443,Suspicious
2026-05-17 12:58:56.691065,192.168.1.7,23.48.244.58,UDP,1292,52197,443,Suspicious
2026-05-17 12:58:56.740326,23.48.244.58,192.168.1.7,UDP,349,443,52197,Suspicious
2026-05-17 12:58:56.782128,23.48.244.58,192.168.1.7,UDP,110,443,52197,Suspicious
2026-05-17 12:58:56.821737,23.48.244.58,192.168.1.7,UDP,67,443,52197,Normal
2026-05-17 12:58:56.857931,23.48.244.58,192.168.1.7,UDP,116,443,52197,Suspicious
2026-05-17 12:58:56.901295,23.48.244.58,192.168.1.7,UDP,71,443,52197,Normal
2026-05-17 12:58:56.950221,192.168.1.7,23.48.244.58,UDP,73,52197,443,Normal
2026-05-17 12:58:56.986658,192.168.1.7,23.48.244.58,UDP,73,52197,443,Normal
2026-05-17 12:58:57.023803,192.168.1.3,239.255.255.250,UDP,288,47054,1900,Suspicious
2026-05-17 12:58:57.058644,192.168.1.3,239.255.255.250,UDP,277,47054,1900,Suspicious
2026-05-17 12:58:57.096139,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:57.134704,23.48.244.58,192.168.1.7,UDP,74,443,52197,Normal
2026-05-17 12:58:57.176508,192.168.1.7,216.239.34.223,TCP,134,55270,443,Suspicious
2026-05-17 12:58:57.219472,216.239.34.223,192.168.1.7,TCP,58,443,55270,Normal
2026-05-17 12:58:57.257828,192.168.1.3,239.255.255.250,UDP,344,47054,1900,Suspicious
2026-05-17 12:58:57.286279,192.168.1.3,239.255.255.250,UDP,342,47054,1900,Suspicious
2026-05-17 12:58:57.315703,192.168.1.3,239.255.255.250,UDP,354,47054,1900,Suspicious
2026-05-17 12:58:57.345522,192.168.1.3,239.255.255.250,UDP,352,47054,1900,Suspicious
2026-05-17 12:58:57.408123,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:57.456888,23.48.244.58,192.168.1.7,UDP,74,443,52197,Normal
2026-05-17 12:58:57.493235,192.168.1.3,239.255.255.250,UDP,288,47054,1900,Suspicious
2026-05-17 12:58:57.524365,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:57.554597,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:57.579748,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:57.604059,23.48.244.58,192.168.1.7,UDP,73,443,52197,Normal
2026-05-17 12:58:57.629237,23.48.244.58,192.168.1.7,UDP,75,443,52197,Normal
2026-05-17 12:58:57.650045,192.168.1.7,224.0.0.22,OTHER,70,,,Normal
2026-05-17 12:58:57.674625,192.168.1.3,239.255.255.250,UDP,354,47054,1900,Suspicious
2026-05-17 12:58:57.696310,192.168.1.3,239.255.255.250,UDP,352,47054,1900,Suspicious
2026-05-17 12:58:57.720673,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:57.741790,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:57.865799,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:58:57.912315,192.168.1.7,224.0.0.252,UDP,75,52354,5355,Normal
2026-05-17 12:58:57.955502,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:58:58.098421,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:58.155057,23.48.244.58,192.168.1.7,UDP,75,443,52197,Normal
2026-05-17 12:58:58.210465,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:58.265012,23.48.244.58,192.168.1.7,UDP,76,443,52197,Normal
2026-05-17 12:58:58.317537,0.0.0.0,255.255.255.255,UDP,364,68,67,Suspicious
2026-05-17 12:58:58.372230,192.168.1.7,224.0.0.22,OTHER,70,,,Normal
2026-05-17 12:58:58.433526,192.168.1.7,20.42.65.85,TCP,139,58734,443,Suspicious
2026-05-17 12:58:58.485561,192.168.1.7,20.42.65.85,TCP,93,58734,443,Suspicious
2026-05-17 12:58:58.543922,192.168.1.7,20.42.65.85,TCP,1454,58734,443,Suspicious
2026-05-17 12:58:58.587520,192.168.1.7,20.42.65.85,TCP,64,58734,443,Normal
2026-05-17 12:58:58.626276,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:58:58.676044,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:58.711341,23.48.244.58,192.168.1.7,UDP,75,443,52197,Normal
2026-05-17 12:58:58.743075,23.48.244.58,192.168.1.7,UDP,1498,443,52197,Suspicious
2026-05-17 12:58:58.771963,192.168.1.7,23.48.244.58,UDP,74,52197,443,Normal
2026-05-17 12:58:58.800670,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:58.824302,192.168.1.1,255.255.255.255,UDP,359,67,68,Suspicious
2026-05-17 12:58:58.844216,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:58.867329,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:58:58.891020,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:58:58.913152,192.168.1.7,224.0.0.252,UDP,75,54647,5355,Normal
2026-05-17 12:58:58.937221,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:58.959250,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:58.980848,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:58:59.005798,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:58:59.041003,192.168.1.7,224.0.0.252,UDP,75,60793,5355,Normal
2026-05-17 12:58:59.063914,192.168.1.3,192.168.1.7,TCP,168,8009,55267,Suspicious
2026-05-17 12:58:59.088595,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:59.108511,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:59.143851,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:58:59.173894,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:58:59.204238,192.168.1.7,224.0.0.252,UDP,75,53778,5355,Normal
2026-05-17 12:58:59.226913,20.42.65.85,192.168.1.7,TCP,54,443,58734,Normal
2026-05-17 12:58:59.254566,20.42.65.85,192.168.1.7,TCP,93,443,58734,Suspicious
2026-05-17 12:58:59.278803,20.42.65.85,192.168.1.7,TCP,54,443,58734,Normal
2026-05-17 12:58:59.304394,192.168.1.7,20.42.65.85,TCP,54,58734,443,Normal
2026-05-17 12:58:59.331304,192.168.1.7,192.168.1.3,TCP,54,55267,8009,Normal
2026-05-17 12:58:59.356363,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:58:59.382526,192.168.1.7,142.250.183.234,UDP,71,54539,443,Normal
2026-05-17 12:58:59.410911,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:58:59.440187,23.48.244.58,192.168.1.7,UDP,70,443,52197,Normal
2026-05-17 12:58:59.485824,142.250.183.234,192.168.1.7,UDP,71,443,54539,Normal
2026-05-17 12:58:59.542058,20.42.65.85,192.168.1.7,TCP,149,443,58734,Suspicious
2026-05-17 12:58:59.587388,192.168.1.7,20.42.65.85,TCP,89,58734,443,Suspicious
2026-05-17 12:58:59.638241,192.168.1.7,20.42.65.85,TCP,139,58734,443,Suspicious
2026-05-17 12:58:59.681110,192.168.1.7,20.42.65.85,TCP,940,58734,443,Suspicious
2026-05-17 12:58:59.729474,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:58:59.772329,20.42.65.85,192.168.1.7,TCP,54,443,58734,Normal
2026-05-17 12:58:59.810665,20.42.65.85,192.168.1.7,TCP,54,443,58734,Normal
2026-05-17 12:58:59.841749,20.42.65.85,192.168.1.7,TCP,155,443,58734,Suspicious
2026-05-17 12:58:59.877321,192.168.1.7,20.42.65.85,TCP,54,58734,443,Normal
2026-05-17 12:58:59.904827,192.168.1.7,4.213.25.241,TCP,155,52609,443,Suspicious
2026-05-17 12:58:59.935946,4.213.25.241,192.168.1.7,TCP,225,443,52609,Suspicious
2026-05-17 12:58:59.965445,192.168.1.7,4.213.25.241,TCP,54,52609,443,Normal
2026-05-17 12:58:59.996450,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:59:00.036259,23.48.244.58,192.168.1.7,UDP,70,443,52197,Normal
2026-05-17 12:59:00.064237,192.168.1.3,239.255.255.250,UDP,288,35056,1900,Suspicious
2026-05-17 12:59:00.089293,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:59:00.114939,192.168.1.3,239.255.255.250,UDP,277,35056,1900,Suspicious
2026-05-17 12:59:00.155765,192.168.1.3,239.255.255.250,UDP,344,35056,1900,Suspicious
2026-05-17 12:59:00.203279,192.168.1.7,23.215.215.137,TCP,66,65099,80,Normal
2026-05-17 12:59:00.231541,23.215.215.137,192.168.1.7,TCP,70,80,65099,Normal
2026-05-17 12:59:00.259458,192.168.1.7,23.215.215.137,TCP,54,65099,80,Normal
2026-05-17 12:59:00.320869,192.168.1.3,239.255.255.250,UDP,352,35056,1900,Suspicious
2026-05-17 12:59:00.360452,192.168.1.7,23.215.215.137,TCP,208,65099,80,Suspicious
2026-05-17 12:59:00.390760,23.215.215.137,192.168.1.7,TCP,58,80,65099,Normal
2026-05-17 12:59:00.423880,23.215.215.137,192.168.1.7,TCP,58,80,65099,Normal
2026-05-17 12:59:00.456144,23.215.215.137,192.168.1.7,TCP,245,80,65099,Suspicious
2026-05-17 12:59:00.484442,192.168.1.7,23.215.215.137,TCP,54,65099,80,Normal
2026-05-17 12:59:00.515093,192.168.1.7,23.215.215.137,TCP,54,65099,80,Normal
2026-05-17 12:59:00.547058,192.168.1.7,23.215.215.137,TCP,54,65099,80,Normal
2026-05-17 12:59:00.575166,23.215.215.137,192.168.1.7,TCP,58,80,65099,Normal
2026-05-17 12:59:00.603241,23.215.215.137,192.168.1.7,TCP,58,80,65099,Normal
2026-05-17 12:59:00.632621,192.168.1.3,239.255.255.250,UDP,288,35056,1900,Suspicious
2026-05-17 12:59:00.672201,192.168.1.3,239.255.255.250,UDP,277,35056,1900,Suspicious
2026-05-17 12:59:00.730972,192.168.1.3,239.255.255.250,UDP,344,35056,1900,Suspicious
2026-05-17 12:59:00.762102,192.168.1.3,239.255.255.250,UDP,352,35056,1900,Suspicious
2026-05-17 12:59:00.794851,192.168.1.7,23.46.187.11,TCP,54,52284,443,Normal
2026-05-17 12:59:00.824917,192.168.1.7,23.46.187.11,TCP,54,52715,443,Normal
2026-05-17 12:59:00.848101,192.168.1.7,20.42.65.85,TCP,54,58734,443,Normal
2026-05-17 12:59:00.882401,192.168.1.7,150.171.27.11,TCP,54,56287,443,Normal
2026-05-17 12:59:00.913209,192.168.1.7,104.18.43.204,TCP,54,56475,443,Normal
2026-05-17 12:59:00.945447,23.46.187.11,192.168.1.7,TCP,58,443,52715,Normal
2026-05-17 12:59:00.980783,23.46.187.11,192.168.1.7,TCP,82,443,52715,Normal
2026-05-17 12:59:01.014743,192.168.1.7,23.46.187.11,TCP,54,52715,443,Normal
2026-05-17 12:59:01.069095,192.168.1.7,23.46.187.11,TCP,54,52715,443,Normal
2026-05-17 12:59:01.135488,23.46.187.11,192.168.1.7,TCP,58,443,52284,Normal
2026-05-17 12:59:01.280087,23.46.187.11,192.168.1.7,TCP,82,443,52284,Normal
2026-05-17 12:59:01.357784,192.168.1.7,23.46.187.11,TCP,54,52284,443,Normal
2026-05-17 12:59:01.425661,192.168.1.7,23.46.187.11,TCP,54,52284,443,Normal
2026-05-17 12:59:01.476532,150.171.27.11,192.168.1.7,TCP,54,443,56287,Normal
2026-05-17 12:59:01.515877,150.171.27.11,192.168.1.7,TCP,54,443,56287,Normal
2026-05-17 12:59:01.561449,192.168.1.7,150.171.27.11,TCP,54,56287,443,Normal
2026-05-17 12:59:01.603575,192.168.1.7,150.171.27.11,TCP,54,56287,443,Normal
2026-05-17 12:59:01.648635,104.18.43.204,192.168.1.7,TCP,54,443,56475,Normal
2026-05-17 12:59:01.684772,192.168.1.7,104.18.43.204,TCP,54,56475,443,Normal
2026-05-17 12:59:01.729211,150.171.27.11,192.168.1.7,TCP,54,443,56287,Normal
2026-05-17 12:59:01.776967,192.168.1.7,35.237.69.59,TCP,66,55020,443,Normal
2026-05-17 12:59:01.818771,192.168.1.7,35.237.69.59,TCP,66,64443,443,Normal
2026-05-17 12:59:01.865344,20.42.65.85,192.168.1.7,TCP,54,443,58734,Normal
2026-05-17 12:59:01.926057,192.168.1.7,20.42.65.85,TCP,54,58734,443,Normal
2026-05-17 12:59:01.986312,192.168.1.7,35.237.69.59,TCP,66,54207,443,Normal
2026-05-17 12:59:02.019769,192.168.1.7,192.168.1.3,TCP,164,51490,8009,Suspicious
2026-05-17 12:59:02.067390,192.168.1.3,192.168.1.7,TCP,164,8009,51490,Suspicious
2026-05-17 12:59:02.107397,192.168.1.7,192.168.1.3,TCP,54,51490,8009,Normal
2026-05-17 12:59:02.149692,35.237.69.59,192.168.1.7,TCP,66,443,55020,Normal
2026-05-17 12:59:02.185606,192.168.1.7,35.237.69.59,TCP,54,55020,443,Normal
2026-05-17 12:59:02.212755,192.168.1.7,35.237.69.59,TCP,1454,55020,443,Suspicious
2026-05-17 12:59:02.252912,192.168.1.7,35.237.69.59,TCP,417,55020,443,Suspicious
2026-05-17 12:59:02.305088,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:59:02.361273,192.168.1.7,23.48.244.58,UDP,71,52197,443,Normal
2026-05-17 12:59:02.411525,35.237.69.59,192.168.1.7,TCP,66,443,64443,Normal
2026-05-17 12:59:02.465605,192.168.1.7,35.237.69.59,TCP,54,64443,443,Normal
2026-05-17 12:59:02.521429,192.168.1.7,35.237.69.59,TCP,1454,64443,443,Suspicious
2026-05-17 12:59:02.587988,192.168.1.7,35.237.69.59,TCP,385,64443,443,Suspicious
2026-05-17 12:59:02.656007,23.48.244.58,192.168.1.7,UDP,70,443,52197,Normal
2026-05-17 12:59:02.728046,35.237.69.59,192.168.1.7,TCP,66,443,54207,Normal
2026-05-17 12:59:02.803955,192.168.1.7,35.237.69.59,TCP,54,54207,443,Normal
2026-05-17 12:59:02.853163,192.168.1.7,35.237.69.59,TCP,1454,54207,443,Suspicious
2026-05-17 12:59:02.914837,192.168.1.7,35.237.69.59,TCP,417,54207,443,Suspicious
2026-05-17 12:59:02.979791,35.237.69.59,192.168.1.7,TCP,54,443,55020,Normal
2026-05-17 12:59:03.036751,35.237.69.59,192.168.1.7,TCP,1454,443,55020,Suspicious
2026-05-17 12:59:03.087735,35.237.69.59,192.168.1.7,TCP,1454,443,55020,Suspicious
2026-05-17 12:59:03.132819,35.237.69.59,192.168.1.7,TCP,320,443,55020,Suspicious
2026-05-17 12:59:03.174463,192.168.1.7,35.237.69.59,TCP,54,55020,443,Normal
2026-05-17 12:59:03.210426,192.168.1.7,35.237.69.59,TCP,118,55020,443,Suspicious
2026-05-17 12:59:03.258934,192.168.1.7,35.237.69.59,TCP,54,64443,443,Normal
2026-05-17 12:59:03.291051,192.168.1.7,35.237.69.59,TCP,146,55020,443,Suspicious
2026-05-17 12:59:03.324907,192.168.1.7,35.237.69.59,TCP,465,55020,443,Suspicious
2026-05-17 12:59:03.365708,192.168.1.7,35.237.69.59,TCP,148,55020,443,Suspicious
2026-05-17 12:59:03.403662,35.237.69.59,192.168.1.7,TCP,54,443,64443,Normal
2026-05-17 12:59:03.446824,35.237.69.59,192.168.1.7,TCP,1454,443,64443,Suspicious
2026-05-17 12:59:03.497768,35.237.69.59,192.168.1.7,TCP,1454,443,64443,Suspicious
2026-05-17 12:59:03.583462,35.237.69.59,192.168.1.7,TCP,320,443,64443,Suspicious
2026-05-17 12:59:03.651583,192.168.1.7,35.237.69.59,TCP,54,64443,443,Normal
2026-05-17 12:59:03.833826,35.237.69.59,192.168.1.7,TCP,54,443,54207,Normal
2026-05-17 12:59:03.891702,35.237.69.59,192.168.1.7,TCP,1454,443,54207,Suspicious
2026-05-17 12:59:03.945302,35.237.69.59,192.168.1.7,TCP,1454,443,54207,Suspicious
2026-05-17 12:59:04.009225,35.237.69.59,192.168.1.7,TCP,320,443,54207,Suspicious
2026-05-17 12:59:04.056826,192.168.1.7,35.237.69.59,TCP,54,54207,443,Normal
2026-05-17 12:59:04.117268,192.168.1.7,35.237.69.59,TCP,118,54207,443,Suspicious
2026-05-17 12:59:04.172683,35.237.69.59,192.168.1.7,TCP,54,443,55020,Normal
2026-05-17 12:59:04.234116,35.237.69.59,192.168.1.7,TCP,581,443,55020,Suspicious
2026-05-17 12:59:04.266748,35.237.69.59,192.168.1.7,TCP,54,443,64443,Normal
2026-05-17 12:59:04.305736,192.168.1.7,35.237.69.59,TCP,85,55020,443,Suspicious
2026-05-17 12:59:04.349144,35.237.69.59,192.168.1.7,TCP,54,443,55020,Normal
2026-05-17 12:59:04.389700,35.237.69.59,192.168.1.7,TCP,502,443,55020,Suspicious
2026-05-17 12:59:04.435370,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:59:04.476312,192.168.1.7,35.237.69.59,TCP,54,55020,443,Normal
2026-05-17 12:59:04.507242,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:59:04.537876,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:59:04.571316,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:59:04.608348,192.168.1.7,224.0.0.252,UDP,75,62705,5355,Normal
2026-05-17 12:59:04.644992,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:59:04.687108,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:59:04.717809,192.168.1.7,224.0.0.251,UDP,81,5353,5353,Normal
2026-05-17 12:59:04.752678,192.168.1.7,224.0.0.251,UDP,119,5353,5353,Suspicious
2026-05-17 12:59:04.785229,192.168.1.7,224.0.0.252,UDP,75,59048,5355,Normal
2026-05-17 12:59:04.811402,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:59:04.841163,35.237.69.59,192.168.1.7,TCP,54,443,54207,Normal
2026-05-17 12:59:04.874881,35.237.69.59,192.168.1.7,TCP,54,443,55020,Normal
2026-05-17 12:59:04.905665,192.168.1.7,224.0.0.22,OTHER,54,,,Normal
2026-05-17 12:59:04.937232,192.168.1.7,172.188.155.25,TCP,111,62805,443,Suspicious
2026-05-17 12:59:04.965116,192.168.1.7,172.188.155.25,TCP,54,62805,443,Normal
2026-05-17 12:59:04.990243,192.168.1.7,142.251.10.188,TCP,54,53507,5228,Normal
2026-05-17 12:59:05.015678,192.168.1.3,224.0.0.251,UDP,82,5353,5353,Normal
2026-05-17 12:59:05.046697,192.168.1.3,224.0.0.251,UDP,464,5353,5353,Suspicious
2026-05-17 12:59:05.076120,172.188.155.25,192.168.1.7,TCP,54,443,62805,Normal
2026-05-17 12:59:05.106242,172.188.155.25,192.168.1.7,TCP,66,443,62805,Normal
2026-05-17 12:59:05.141504,172.188.155.25,192.168.1.7,TCP,54,443,62805,Normal
2026-05-17 12:59:05.181772,172.188.155.25,192.168.1.7,TCP,107,443,62805,Suspicious
2026-05-17 12:59:05.211559,172.188.155.25,192.168.1.7,TCP,78,443,62805,Normal
2026-05-17 12:59:05.240453,192.168.1.7,172.188.155.25,TCP,54,62805,443,Normal
2026-05-17 12:59:05.278634,192.168.1.7,172.188.155.25,TCP,54,62805,443,Normal
2026-05-17 12:59:05.322782,172.188.155.25,192.168.1.7,TCP,54,443,62805,Normal
2026-05-17 12:59:05.350834,192.168.1.7,91.108.56.172,TCP,351,55412,443,Suspicious
2026-05-17 12:59:05.377709,192.168.1.7,142.251.10.188,TCP,54,53507,5228,Normal
2026-05-17 12:59:05.417345,192.168.1.7,192.168.1.255,UDP,92,137,137,Suspicious
2026-05-17 12:59:05.459062,192.168.1.3,239.255.255.250,UDP,288,45748,1900,Suspicious
2026-05-17 12:59:05.493521,192.168.1.3,239.255.255.250,UDP,277,45748,1900,Suspicious
2026-05-17 12:59:05.519525,91.108.56.172,192.168.1.7,TCP,143,443,55412,Suspicious
2026-05-17 12:59:05.544682,192.168.1.3,192.168.1.7,TCP,78,8009,55267,Normal
2026-05-17 12:59:05.569485,192.168.1.3,192.168.1.7,TCP,54,8009,55267,Normal
2026-05-17 12:59:05.602927,192.168.1.7,192.168.1.3,TCP,54,55267,8009,Normal
2026-05-17 12:59:05.640943,192.168.1.7,192.168.1.3,TCP,54,55267,8009,Normal
2026-05-17 12:59:05.668015,192.168.1.7,192.168.1.3,TCP,66,57424,8009,Normal
2026-05-17 12:59:05.694521,192.168.1.3,192.168.1.7,TCP,54,8009,55267,Normal
2026-05-17 12:59:05.721598,192.168.1.3,192.168.1.7,TCP,66,8009,57424,Normal
2026-05-17 12:59:05.756909,142.251.10.188,192.168.1.7,TCP,54,5228,53507,Normal
2026-05-17 12:59:05.783415,192.168.1.7,192.168.1.3,TCP,54,57424,8009,Normal
2026-05-17 12:59:05.819338,192.168.1.7,192.168.1.3,TCP,1514,57424,8009,Suspicious
2026-05-17 12:59:05.852310,192.168.1.7,192.168.1.3,TCP,268,57424,8009,Suspicious
2026-05-17 12:59:05.884002,192.168.1.3,192.168.1.7,TCP,54,8009,57424,Normal
2026-05-17 12:59:05.908938,192.168.1.7,91.108.56.172,TCP,54,55412,443,Normal
2026-05-17 12:59:05.937382,192.168.1.3,192.168.1.7,TCP,1262,8009,57424,Suspicious
2026-05-17 12:59:05.966352,192.168.1.7,192.168.1.3,TCP,118,57424,8009,Suspicious
2026-05-17 12:59:06.025656,192.168.1.7,192.168.1.3,TCP,172,57424,8009,Suspicious
2026-05-17 12:59:06.077570,192.168.1.3,192.168.1.7,TCP,54,8009,57424,Normal
2026-05-17 12:59:06.114231,192.168.1.3,192.168.1.7,TCP,1514,8009,57424,Suspicious
2026-05-17 12:59:06.161306,192.168.1.3,192.168.1.7,TCP,1514,8009,57424,Suspicious
2026-05-17 12:59:06.199355,192.168.1.3,192.168.1.7,TCP,1514,8009,57424,Suspicious
2026-05-17 12:59:06.250612,192.168.1.3,192.168.1.7,TCP,1514,8009,57424,Suspicious
2026-05-17 12:59:06.303994,192.168.1.3,192.168.1.7,TCP,1514,8009,57424,Suspicious
2026-05-17 12:59:06.357292,192.168.1.3,192.168.1.7,TCP,155,8009,57424,Suspicious
2026-05-17 12:59:06.410828,192.168.1.7,192.168.1.3,TCP,54,57424,8009,Normal
2026-05-17 12:59:06.474732,192.168.1.7,192.168.1.3,TCP,503,57424,8009,Suspicious
2026-05-17 12:59:06.528604,192.168.1.7,192.168.1.3,TCP,188,57424,8009,Suspicious
2026-05-17 12:59:06.565021,192.168.1.3,192.168.1.7,TCP,54,8009,57424,Normal
2026-05-17 12:59:06.613806,192.168.1.3,192.168.1.7,TCP,1115,8009,57424,Suspicious
2026-05-17 12:59:06.651451,192.168.1.3,239.255.255.250,UDP,344,45748,1900,Suspicious
2026-05-17 12:59:06.689037,192.168.1.3,239.255.255.250,UDP,342,45748,1900,Suspicious
2026-05-17 12:59:06.717351,192.168.1.7,192.168.1.3,TCP,54,57424,8009,Normal
2026-05-17 12:59:06.826157,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:06.853421,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:06.886873,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:06.921012,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:06.952907,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:06.978787,192.168.1.7,172.64.155.209,UDP,1292,52974,443,Suspicious
2026-05-17 12:59:07.013151,192.168.1.7,172.64.155.209,UDP,365,52974,443,Suspicious
2026-05-17 12:59:07.040354,192.168.1.7,172.64.155.209,UDP,229,52974,443,Suspicious
2026-05-17 12:59:07.064709,192.168.1.7,35.237.69.59,TCP,263,55020,443,Suspicious
2026-05-17 12:59:07.085811,192.168.1.7,35.237.69.59,TCP,147,55020,443,Suspicious
2026-05-17 12:59:07.109974,192.168.1.7,35.237.69.59,TCP,842,55020,443,Suspicious
2026-05-17 12:59:07.140798,192.168.1.7,35.237.69.59,TCP,844,55020,443,Suspicious
2026-05-17 12:59:07.173149,192.168.1.7,172.188.155.25,TCP,66,49716,443,Normal
2026-05-17 12:59:07.211601,192.168.1.3,239.255.255.250,UDP,354,45748,1900,Suspicious
